"domain_1"	"domain_2"	"slot_1"	"slot_2"	"value"
"Hotels_3"	"RentalCars_2"	"average_rating"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"average_rating"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"hotel_name"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"hotel_name"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"hotel_name"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"hotel_name"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"hotel_name"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"hotel_name"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"hotel_name"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"hotel_name"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"street_address"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"street_address"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"street_address"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"street_address"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"street_address"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"street_address"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"street_address"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"street_address"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"phone_number"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"phone_number"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"phone_number"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"phone_number"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"phone_number"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"phone_number"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"phone_number"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"phone_number"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"price"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"price"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"price"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"price"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"price"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"price"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"price"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"price"	"total_price"	"n"
"Hotels_3"	"RentalCars_2"	"pets_welcome"	"car_type"	"n"
"Hotels_3"	"RentalCars_2"	"pets_welcome"	"car_name"	"n"
"Hotels_3"	"RentalCars_2"	"pets_welcome"	"pickup_location"	"n"
"Hotels_3"	"RentalCars_2"	"pets_welcome"	"pickup_date"	"n"
"Hotels_3"	"RentalCars_2"	"pets_welcome"	"pickup_time"	"n"
"Hotels_3"	"RentalCars_2"	"pets_welcome"	"pickup_city"	"n"
"Hotels_3"	"RentalCars_2"	"pets_welcome"	"dropoff_date"	"n"
"Hotels_3"	"RentalCars_2"	"pets_welcome"	"total_price"	"n"
"Events_2"	"Weather_1"	"event_type"	"precipitation"	"n"
"Events_2"	"Weather_1"	"event_type"	"humidity"	"n"
"Events_2"	"Weather_1"	"event_type"	"wind"	"n"
"Events_2"	"Weather_1"	"event_type"	"temperature"	"n"
"Events_2"	"Weather_1"	"event_type"	"city"	"n"
"Events_2"	"Weather_1"	"event_type"	"date"	"n"
"Events_2"	"Weather_1"	"category"	"precipitation"	"n"
"Events_2"	"Weather_1"	"category"	"humidity"	"n"
"Events_2"	"Weather_1"	"category"	"wind"	"n"
"Events_2"	"Weather_1"	"category"	"temperature"	"n"
"Events_2"	"Weather_1"	"category"	"city"	"n"
"Events_2"	"Weather_1"	"category"	"date"	"n"
"Events_2"	"Weather_1"	"event_name"	"precipitation"	"n"
"Events_2"	"Weather_1"	"event_name"	"humidity"	"n"
"Events_2"	"Weather_1"	"event_name"	"wind"	"n"
"Events_2"	"Weather_1"	"event_name"	"temperature"	"n"
"Events_2"	"Weather_1"	"event_name"	"city"	"n"
"Events_2"	"Weather_1"	"event_name"	"date"	"n"
"Events_2"	"Weather_1"	"date"	"precipitation"	"n"
"Events_2"	"Weather_1"	"date"	"humidity"	"n"
"Events_2"	"Weather_1"	"date"	"wind"	"n"
"Events_2"	"Weather_1"	"date"	"temperature"	"n"
"Events_2"	"Weather_1"	"date"	"city"	"n"
"Events_2"	"Weather_1"	"date"	"date"	"n"
"Events_2"	"Weather_1"	"time"	"precipitation"	"n"
"Events_2"	"Weather_1"	"time"	"humidity"	"n"
"Events_2"	"Weather_1"	"time"	"wind"	"n"
"Events_2"	"Weather_1"	"time"	"temperature"	"n"
"Events_2"	"Weather_1"	"time"	"city"	"n"
"Events_2"	"Weather_1"	"time"	"date"	"n"
"Events_2"	"Weather_1"	"number_of_tickets"	"precipitation"	"n"
"Events_2"	"Weather_1"	"number_of_tickets"	"humidity"	"n"
"Events_2"	"Weather_1"	"number_of_tickets"	"wind"	"n"
"Events_2"	"Weather_1"	"number_of_tickets"	"temperature"	"n"
"Events_2"	"Weather_1"	"number_of_tickets"	"city"	"n"
"Events_2"	"Weather_1"	"number_of_tickets"	"date"	"n"
"Events_2"	"Weather_1"	"city"	"precipitation"	"n"
"Events_2"	"Weather_1"	"city"	"humidity"	"n"
"Events_2"	"Weather_1"	"city"	"wind"	"n"
"Events_2"	"Weather_1"	"city"	"temperature"	"n"
"Events_2"	"Weather_1"	"city"	"city"	"n"
"Events_2"	"Weather_1"	"city"	"date"	"n"
"Events_2"	"Weather_1"	"venue"	"precipitation"	"n"
"Events_2"	"Weather_1"	"venue"	"humidity"	"n"
"Events_2"	"Weather_1"	"venue"	"wind"	"n"
"Events_2"	"Weather_1"	"venue"	"temperature"	"n"
"Events_2"	"Weather_1"	"venue"	"city"	"n"
"Events_2"	"Weather_1"	"venue"	"date"	"n"
"Events_2"	"Weather_1"	"venue_address"	"precipitation"	"n"
"Events_2"	"Weather_1"	"venue_address"	"humidity"	"n"
"Events_2"	"Weather_1"	"venue_address"	"wind"	"n"
"Events_2"	"Weather_1"	"venue_address"	"temperature"	"n"
"Events_2"	"Weather_1"	"venue_address"	"city"	"n"
"Events_2"	"Weather_1"	"venue_address"	"date"	"n"
"Events_2"	"Flights_2"	"event_type"	"passengers"	"n"
"Events_2"	"Flights_2"	"event_type"	"seating_class"	"n"
"Events_2"	"Flights_2"	"event_type"	"origin"	"n"
"Events_2"	"Flights_2"	"event_type"	"destination"	"n"
"Events_2"	"Flights_2"	"event_type"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"event_type"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"event_type"	"departure_date"	"n"
"Events_2"	"Flights_2"	"event_type"	"return_date"	"n"
"Events_2"	"Flights_2"	"event_type"	"number_stops"	"n"
"Events_2"	"Flights_2"	"event_type"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"event_type"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"event_type"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"event_type"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"event_type"	"fare"	"n"
"Events_2"	"Flights_2"	"event_type"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"event_type"	"airlines"	"n"
"Events_2"	"Flights_2"	"category"	"passengers"	"n"
"Events_2"	"Flights_2"	"category"	"seating_class"	"n"
"Events_2"	"Flights_2"	"category"	"origin"	"n"
"Events_2"	"Flights_2"	"category"	"destination"	"n"
"Events_2"	"Flights_2"	"category"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"category"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"category"	"departure_date"	"n"
"Events_2"	"Flights_2"	"category"	"return_date"	"n"
"Events_2"	"Flights_2"	"category"	"number_stops"	"n"
"Events_2"	"Flights_2"	"category"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"category"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"category"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"category"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"category"	"fare"	"n"
"Events_2"	"Flights_2"	"category"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"category"	"airlines"	"n"
"Events_2"	"Flights_2"	"event_name"	"passengers"	"n"
"Events_2"	"Flights_2"	"event_name"	"seating_class"	"n"
"Events_2"	"Flights_2"	"event_name"	"origin"	"n"
"Events_2"	"Flights_2"	"event_name"	"destination"	"n"
"Events_2"	"Flights_2"	"event_name"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"event_name"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"event_name"	"departure_date"	"n"
"Events_2"	"Flights_2"	"event_name"	"return_date"	"n"
"Events_2"	"Flights_2"	"event_name"	"number_stops"	"n"
"Events_2"	"Flights_2"	"event_name"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"event_name"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"event_name"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"event_name"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"event_name"	"fare"	"n"
"Events_2"	"Flights_2"	"event_name"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"event_name"	"airlines"	"n"
"Events_2"	"Flights_2"	"date"	"passengers"	"n"
"Events_2"	"Flights_2"	"date"	"seating_class"	"n"
"Events_2"	"Flights_2"	"date"	"origin"	"n"
"Events_2"	"Flights_2"	"date"	"destination"	"n"
"Events_2"	"Flights_2"	"date"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"date"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"date"	"departure_date"	"y"
"Events_2"	"Flights_2"	"date"	"return_date"	"n"
"Events_2"	"Flights_2"	"date"	"number_stops"	"n"
"Events_2"	"Flights_2"	"date"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"date"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"date"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"date"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"date"	"fare"	"n"
"Events_2"	"Flights_2"	"date"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"date"	"airlines"	"n"
"Events_2"	"Flights_2"	"time"	"passengers"	"n"
"Events_2"	"Flights_2"	"time"	"seating_class"	"n"
"Events_2"	"Flights_2"	"time"	"origin"	"n"
"Events_2"	"Flights_2"	"time"	"destination"	"n"
"Events_2"	"Flights_2"	"time"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"time"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"time"	"departure_date"	"n"
"Events_2"	"Flights_2"	"time"	"return_date"	"n"
"Events_2"	"Flights_2"	"time"	"number_stops"	"n"
"Events_2"	"Flights_2"	"time"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"time"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"time"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"time"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"time"	"fare"	"n"
"Events_2"	"Flights_2"	"time"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"time"	"airlines"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"passengers"	"y"
"Events_2"	"Flights_2"	"number_of_tickets"	"seating_class"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"origin"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"destination"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"departure_date"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"return_date"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"number_stops"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"fare"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"number_of_tickets"	"airlines"	"n"
"Events_2"	"Flights_2"	"city"	"passengers"	"n"
"Events_2"	"Flights_2"	"city"	"seating_class"	"n"
"Events_2"	"Flights_2"	"city"	"origin"	"n"
"Events_2"	"Flights_2"	"city"	"destination"	"y"
"Events_2"	"Flights_2"	"city"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"city"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"city"	"departure_date"	"n"
"Events_2"	"Flights_2"	"city"	"return_date"	"n"
"Events_2"	"Flights_2"	"city"	"number_stops"	"n"
"Events_2"	"Flights_2"	"city"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"city"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"city"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"city"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"city"	"fare"	"n"
"Events_2"	"Flights_2"	"city"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"city"	"airlines"	"n"
"Events_2"	"Flights_2"	"venue"	"passengers"	"n"
"Events_2"	"Flights_2"	"venue"	"seating_class"	"n"
"Events_2"	"Flights_2"	"venue"	"origin"	"n"
"Events_2"	"Flights_2"	"venue"	"destination"	"n"
"Events_2"	"Flights_2"	"venue"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"venue"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"venue"	"departure_date"	"n"
"Events_2"	"Flights_2"	"venue"	"return_date"	"n"
"Events_2"	"Flights_2"	"venue"	"number_stops"	"n"
"Events_2"	"Flights_2"	"venue"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"venue"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"venue"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"venue"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"venue"	"fare"	"n"
"Events_2"	"Flights_2"	"venue"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"venue"	"airlines"	"n"
"Events_2"	"Flights_2"	"venue_address"	"passengers"	"n"
"Events_2"	"Flights_2"	"venue_address"	"seating_class"	"n"
"Events_2"	"Flights_2"	"venue_address"	"origin"	"n"
"Events_2"	"Flights_2"	"venue_address"	"destination"	"n"
"Events_2"	"Flights_2"	"venue_address"	"origin_airport"	"n"
"Events_2"	"Flights_2"	"venue_address"	"destination_airport"	"n"
"Events_2"	"Flights_2"	"venue_address"	"departure_date"	"n"
"Events_2"	"Flights_2"	"venue_address"	"return_date"	"n"
"Events_2"	"Flights_2"	"venue_address"	"number_stops"	"n"
"Events_2"	"Flights_2"	"venue_address"	"outbound_departure_time"	"n"
"Events_2"	"Flights_2"	"venue_address"	"outbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"venue_address"	"inbound_arrival_time"	"n"
"Events_2"	"Flights_2"	"venue_address"	"inbound_departure_time"	"n"
"Events_2"	"Flights_2"	"venue_address"	"fare"	"n"
"Events_2"	"Flights_2"	"venue_address"	"is_redeye"	"n"
"Events_2"	"Flights_2"	"venue_address"	"airlines"	"n"
"Movies_1"	"Restaurants_1"	"price"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"price"	"date"	"n"
"Movies_1"	"Restaurants_1"	"price"	"time"	"n"
"Movies_1"	"Restaurants_1"	"price"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"price"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"price"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"price"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"price"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"price"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"price"	"city"	"n"
"Movies_1"	"Restaurants_1"	"price"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"date"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"time"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"price_range"	"y"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"city"	"n"
"Movies_1"	"Restaurants_1"	"number_of_tickets"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"date"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"time"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"city"	"n"
"Movies_1"	"Restaurants_1"	"show_type"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"date"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"time"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"city"	"n"
"Movies_1"	"Restaurants_1"	"theater_name"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"date"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"time"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"city"	"n"
"Movies_1"	"Restaurants_1"	"show_time"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"date"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"time"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"city"	"n"
"Movies_1"	"Restaurants_1"	"show_date"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"date"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"time"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"city"	"n"
"Movies_1"	"Restaurants_1"	"genre"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"date"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"time"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"city"	"n"
"Movies_1"	"Restaurants_1"	"street_address"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"location"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"location"	"date"	"n"
"Movies_1"	"Restaurants_1"	"location"	"time"	"n"
"Movies_1"	"Restaurants_1"	"location"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"location"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"location"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"location"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"location"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"location"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"location"	"city"	"y"
"Movies_1"	"Restaurants_1"	"location"	"cuisine"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"restaurant_name"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"date"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"time"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"serves_alcohol"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"has_live_music"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"phone_number"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"street_address"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"party_size"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"price_range"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"city"	"n"
"Movies_1"	"Restaurants_1"	"movie_name"	"cuisine"	"n"
"Events_2"	"Hotels_1"	"event_type"	"destination"	"n"
"Events_2"	"Hotels_1"	"event_type"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"event_type"	"check_in_date"	"n"
"Events_2"	"Hotels_1"	"event_type"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"event_type"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"event_type"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"event_type"	"street_address"	"n"
"Events_2"	"Hotels_1"	"event_type"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"event_type"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"event_type"	"has_wifi"	"n"
"Events_2"	"Hotels_1"	"category"	"destination"	"n"
"Events_2"	"Hotels_1"	"category"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"category"	"check_in_date"	"n"
"Events_2"	"Hotels_1"	"category"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"category"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"category"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"category"	"street_address"	"n"
"Events_2"	"Hotels_1"	"category"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"category"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"category"	"has_wifi"	"n"
"Events_2"	"Hotels_1"	"event_name"	"destination"	"n"
"Events_2"	"Hotels_1"	"event_name"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"event_name"	"check_in_date"	"n"
"Events_2"	"Hotels_1"	"event_name"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"event_name"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"event_name"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"event_name"	"street_address"	"n"
"Events_2"	"Hotels_1"	"event_name"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"event_name"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"event_name"	"has_wifi"	"n"
"Events_2"	"Hotels_1"	"date"	"destination"	"n"
"Events_2"	"Hotels_1"	"date"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"date"	"check_in_date"	"y"
"Events_2"	"Hotels_1"	"date"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"date"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"date"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"date"	"street_address"	"n"
"Events_2"	"Hotels_1"	"date"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"date"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"date"	"has_wifi"	"n"
"Events_2"	"Hotels_1"	"time"	"destination"	"n"
"Events_2"	"Hotels_1"	"time"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"time"	"check_in_date"	"n"
"Events_2"	"Hotels_1"	"time"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"time"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"time"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"time"	"street_address"	"n"
"Events_2"	"Hotels_1"	"time"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"time"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"time"	"has_wifi"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"destination"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"check_in_date"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"street_address"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"number_of_tickets"	"has_wifi"	"n"
"Events_2"	"Hotels_1"	"city"	"destination"	"y"
"Events_2"	"Hotels_1"	"city"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"city"	"check_in_date"	"n"
"Events_2"	"Hotels_1"	"city"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"city"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"city"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"city"	"street_address"	"n"
"Events_2"	"Hotels_1"	"city"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"city"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"city"	"has_wifi"	"n"
"Events_2"	"Hotels_1"	"venue"	"destination"	"n"
